trip_id,start_dist,end_dist,mean_lat,mean_lon,mean_speed_kmh,predicted_iri,label_mid,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,speed_bump_asphalt,speed_bump_cobblestone
PVS 9,3410.0,3510.0,-27.69480480412485,-51.11547304220323,26.684999805044512,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,3420.0,3520.0,-27.694802788660805,-51.11554259958948,26.61206326454478,9.480485916137695,2,0,1,1,0,0,0,0
PVS 9,3430.0,3530.0,-27.69479278858529,-51.11560834232201,26.663836397924396,9.348237991333008,2,0,1,1,0,0,0,0
PVS 9,3440.0,3540.0,-27.694775160892036,-51.1156768987554,26.748207481161582,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,3450.0,3550.0,-27.694748539887744,-51.11575243291919,26.824824408358214,9.480485916137695,2,0,1,1,0,0,0,0
PVS 9,3460.0,3560.0,-27.69471097031294,-51.11583826656895,27.0735741536747,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3470.0,3570.0,-27.694658285041275,-51.11594187385539,27.80262776825986,9.348237991333008,1,0,1,1,0,0,0,0
PVS 9,3480.0,3580.0,-27.69459109983276,-51.11605934756167,28.969176162256243,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3490.0,3590.0,-27.694517668772,-51.116184206965556,30.216554501445373,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3500.0,3600.0,-27.694462064147146,-51.11628384762282,29.990692383853208,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,3510.0,3610.0,-27.694414851299307,-51.11637707589156,29.373393897058822,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,3520.0,3620.0,-27.694374339525382,-51.116468214332905,28.443398542405063,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,3530.0,3630.0,-27.69434075033212,-51.11655234958718,27.482348991743116,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3540.0,3640.0,-27.69430981148981,-51.11663276714073,26.896381435332835,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3550.0,3650.0,-27.694279528085232,-51.1167106674511,26.51742335362832,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3560.0,3660.0,-27.694249264832628,-51.1167912120205,26.314523146647147,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,3570.0,3670.0,-27.694216554688833,-51.11687978295156,26.504567150007375,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,3580.0,3680.0,-27.69418226164961,-51.11697449522956,26.89425048466717,6.580991744995117,2,0,1,1,0,0,0,0
PVS 9,3590.0,3690.0,-27.694148255789212,-51.117067524832336,27.23836827218182,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,3600.0,3700.0,-27.69411400597144,-51.117162364139176,27.66251266781539,7.956695079803467,2,0,1,1,0,0,0,0
PVS 9,3610.0,3710.0,-27.694079682710314,-51.1172581019609,28.175872113479628,7.956695079803467,2,0,1,1,0,0,0,0
PVS 9,3620.0,3720.0,-27.694043450989273,-51.11735509956507,28.866976435662654,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,3630.0,3730.0,-27.694006029201983,-51.11745459187608,29.558749024486445,7.956695079803467,2,0,1,1,0,0,0,0
PVS 9,3640.0,3740.0,-27.693971558396107,-51.117547607965356,29.95179152852623,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,3650.0,3750.0,-27.693936250221306,-51.11764508968474,30.33874401964557,7.956695079803467,2,0,1,1,0,0,0,0
PVS 9,3660.0,3760.0,-27.693901618939236,-51.11774397285754,30.745308321538463,7.956695079803467,2,0,1,1,0,0,0,0
PVS 9,3670.0,3770.0,-27.69387001042839,-51.1178385083513,31.171469495229832,6.580991744995117,2,0,1,1,0,0,0,0
PVS 9,3680.0,3780.0,-27.693839792862622,-51.117933397612035,31.700372831746034,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,3690.0,3790.0,-27.69381051330681,-51.11802935370179,32.30197173153639,9.348237991333008,1,0,1,1,0,0,0,0
PVS 9,3700.0,3800.0,-27.693781866762944,-51.11812632072434,32.89367807538885,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3710.0,3810.0,-27.693754331190696,-51.11822417456264,33.41292453568773,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,3720.0,3820.0,-27.693727771198652,-51.11832446858113,33.81090737819549,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,3730.0,3830.0,-27.693701558912252,-51.11842565455165,34.072198694786735,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,3740.0,3840.0,-27.69367772177319,-51.11852005340764,34.266726314013354,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,3750.0,3850.0,-27.693652806065767,-51.11862125564632,34.31636487824428,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,3760.0,3860.0,-27.69362686789043,-51.118725120184976,34.333312153581666,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,3770.0,3870.0,-27.69360194036202,-51.11882467050744,34.42902627617225,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,3780.0,3880.0,-27.693578405683333,-51.1189216718191,34.491088920805375,5.342557430267334,1,0,1,1,0,0,0,0
PVS 9,3790.0,3890.0,-27.693555743103687,-51.1190171169818,34.44363171724138,5.394933729558843,1,0,1,1,0,0,0,0
PVS 9,3800.0,3900.0,-27.69353329988707,-51.11911325024777,34.28329427073404,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,3810.0,3910.0,-27.693510571132347,-51.119210093430056,34.03748304408704,5.342557430267334,1,0,1,1,0,0,0,0
PVS 9,3820.0,3920.0,-27.69348695162068,-51.11930875033187,33.750318845070424,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,3830.0,3930.0,-27.693461799905585,-51.1194091880624,33.41345288085502,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,3840.0,3940.0,-27.6934334208165,-51.11951631233205,33.01996530082644,8.519607543945312,1,0,1,1,0,0,0,0
PVS 9,3850.0,3950.0,-27.69340488436935,-51.11961903685952,32.717458416742495,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,3860.0,3960.0,-27.69337648673975,-51.11972113172512,32.41181940972973,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,3870.0,3970.0,-27.69334930187767,-51.11981913467066,31.91141993238687,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,3880.0,3980.0,-27.69332393877609,-51.11991352447093,31.40942182742358,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3890.0,3990.0,-27.693300830066605,-51.12000568059637,30.99538815517241,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3900.0,4000.0,-27.69327905261321,-51.120098039420235,30.679375355631407,9.480485916137695,1,0,1,1,0,0,0,0
PVS 9,3910.0,4010.0,-27.69325885763486,-51.120190932079105,30.478356842033893,9.480485916137695,1,0,1,1,0,0,0,0
PVS 9,3920.0,4020.0,-27.69324035911767,-51.120285334987145,30.381475080405405,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3930.0,4030.0,-27.69322412201203,-51.12038302807666,30.349884537721515,9.348237991333008,1,0,1,1,0,0,0,0
PVS 9,3940.0,4040.0,-27.69321110683423,-51.12048753499085,30.10079866443515,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3950.0,4050.0,-27.693200688356466,-51.12059765100364,29.511065101230518,9.480485916137695,1,0,1,1,0,0,0,0
PVS 9,3960.0,4060.0,-27.69319099436508,-51.120714234285636,28.46645317767221,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3970.0,4070.0,-27.69317736766016,-51.12083872525899,26.46779005537555,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,3980.0,4080.0,-27.693152871965555,-51.12095233164371,24.075844644876085,6.958472728729248,1,0,1,1,0,0,0,0
PVS 9,3990.0,4090.0,-27.693123309780933,-51.121032066904476,22.672219158385875,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,4000.0,4100.0,-27.693089388254098,-51.121092829964134,21.700373073913045,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,4010.0,4110.0,-27.693053504284894,-51.121139062166215,21.14409364802825,6.958472728729248,1,0,1,1,0,0,0,0
PVS 9,4020.0,4120.0,-27.693011610959974,-51.121174386137746,20.655806697931034,7.956695079803467,2,0,1,1,0,0,0,0
PVS 9,4030.0,4130.0,-27.692960468539226,-51.121200783789526,19.985991439577543,6.580991744995117,2,0,1,1,0,0,0,0
PVS 9,4040.0,4140.0,-27.692896038805785,-51.12121975624989,19.12741329362427,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,4050.0,4150.0,-27.69282547759035,-51.12123172448143,18.47756412962963,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,4060.0,4160.0,-27.692752248170947,-51.12123832660295,18.32185891285714,5.399829387664795,1,0,1,1,0,0,0,0
PVS 9,4070.0,4170.0,-27.692668023895664,-51.121241793347345,18.86222058425197,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,4080.0,4180.0,-27.692571093953323,-51.12124552110644,19.86066870567164,5.556457042694092,1,0,1,1,0,0,0,0
PVS 9,4090.0,4190.0,-27.692484726468454,-51.12125557765716,20.50343331135197,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,4100.0,4200.0,-27.692405797858473,-51.121273935760826,20.981167191593695,6.580991744995117,1,0,1,1,0,0,0,0
PVS 9,4110.0,4210.0,-27.69233678554983,-51.12129946559499,21.155479541565626,7.956695079803467,1,0,1,1,0,0,0,0
PVS 9,4120.0,4220.0,-27.692269493596648,-51.121337340686345,21.12130596035253,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,4130.0,4230.0,-27.69219996061064,-51.12138865379037,21.199467675398232,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,4140.0,4240.0,-27.692126242278192,-51.121456378141396,21.633097228103555,9.348237991333008,1,0,1,1,0,0,0,0
PVS 9,4150.0,4250.0,-27.692056934038323,-51.12153661729241,22.191431444444447,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,4160.0,4260.0,-27.69199765154052,-51.121621601677745,22.405436614205612,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,4170.0,4270.0,-27.691946117064326,-51.121707970979514,22.28161820942344,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,4180.0,4280.0,-27.691900936655905,-51.12179293140259,22.156305204340324,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,4190.0,4290.0,-27.691858213312578,-51.12187969833815,22.004463932884267,5.399829387664795,2,0,1,1,0,0,0,0
PVS 9,4200.0,4300.0,-27.691818497605933,-51.121964432961406,21.785636881745457,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,4210.0,4310.0,-27.691779360246485,-51.12204799928033,21.58641561145946,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,4220.0,4320.0,-27.69173984462378,-51.12213147881881,21.6679696356333,8.10103702545166,2,0,1,1,0,0,0,0
PVS 9,4230.0,4330.0,-27.691697721540958,-51.12221703124447,21.97162193105135,6.958472728729248,2,0,1,1,0,0,0,0
PVS 9,4240.0,4340.0,-27.691651700593003,-51.12230525538553,22.29163916091812,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,4250.0,4350.0,-27.691602414502388,-51.12239142396718,22.439195170786515,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,4260.0,4360.0,-27.691550211632368,-51.12247459341348,22.574725530150754,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,4270.0,4370.0,-27.691496776458433,-51.122553517919755,22.976213736061382,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,4280.0,4380.0,-27.691439000412952,-51.12263211107497,23.41054589511401,5.556457042694092,2,0,1,1,0,0,0,0
PVS 9,4290.0,4390.0,-27.691377705216127,-51.12270779108271,23.751633451050893,8.10103702545166,2,1,1,1,1,0,0,0
PVS 9,4300.0,4400.0,-27.691315654558412,-51.12278038083108,24.183546623660835,8.10103702545166,2,1,1,1,1,0,0,0
PVS 9,4310.0,4410.0,-27.691255667521734,-51.122847433273186,24.85728576224066,7.956695079803467,2,1,1,1,1,0,0,0
PVS 9,4320.0,4420.0,-27.6911978554308,-51.12290916741731,25.492437579574467,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,4330.0,4430.0,-27.69113708251657,-51.12297128386316,26.21257542407002,5.556457042694092,1,1,1,1,1,0,0,0
PVS 9,4340.0,4440.0,-27.691072748615152,-51.12303576204852,27.082573658132528,5.556457042694092,1,1,1,1,1,0,0,0
PVS 9,4350.0,4450.0,-27.691004566584567,-51.123103966399654,28.119002174647882,6.580991744995117,1,1,1,1,1,0,0,0
PVS 9,4360.0,4460.0,-27.69093401562451,-51.123176404596215,29.20496902420796,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,4370.0,4470.0,-27.690865873253703,-51.12324887688001,29.970773111999996,6.958472728729248,1,1,1,1,1,0,0,0
PVS 9,4380.0,4480.0,-27.690797462421568,-51.12332422285046,30.62928229420784,8.10103702545166,1,1,1,1,1,0,0,0
PVS 9,4390.0,4490.0,-27.690726728380195,-51.12340341572101,31.385302415497378,6.580991744995117,1,1,0,0,1,0,0,0
PVS 9,4400.0,4500.0,-27.690653561442275,-51.12348364857055,31.943474348099464,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4410.0,4510.0,-27.69058466186432,-51.12355881690787,32.04427472085562,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4420.0,4520.0,-27.69051414210919,-51.123637937978955,32.00534483060498,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4430.0,4530.0,-27.690452877327452,-51.12371030208469,31.73321692215358,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4440.0,4540.0,-27.69039398826566,-51.12378490614227,31.409299116157204,10.133979797363281,1,1,0,0,1,0,0,0
PVS 9,4450.0,4550.0,-27.690338798627433,-51.123862571053444,31.0405065018119,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,4460.0,4560.0,-27.69028742958143,-51.12394360445441,30.643059092378515,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,4470.0,4570.0,-27.690240711900074,-51.124028216335,30.16031166604027,13.616571426391602,1,1,0,0,1,0,0,0
PVS 9,4480.0,4580.0,-27.6901999041353,-51.12411674563684,29.608859940740746,13.616571426391602,1,1,0,0,1,0,0,0
PVS 9,4490.0,4590.0,-27.690166651367033,-51.12420611741149,29.104498622186238,13.616571426391602,1,1,0,0,1,0,0,0
PVS 9,4500.0,4600.0,-27.69014163024267,-51.124293063828084,28.865306376867473,12.98142147064209,1,1,0,0,1,0,0,0
PVS 9,4510.0,4610.0,-27.69012423294716,-51.12438214328936,28.891667219277114,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,4520.0,4620.0,-27.690112126752748,-51.124472974103654,28.977403357741935,12.98142147064209,1,1,0,0,1,0,0,0
PVS 9,4530.0,4630.0,-27.690105393160675,-51.12456731594913,28.99615871612903,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,4540.0,4640.0,-27.690103687802726,-51.12466535716696,28.99424929354839,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4550.0,4650.0,-27.690106381472358,-51.124763362973226,29.053405437671785,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4560.0,4660.0,-27.690112970761568,-51.12486317236936,29.119349646510123,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4570.0,4670.0,-27.690122016530417,-51.12496594617887,29.313484447334957,9.348237991333008,1,1,0,0,1,0,0,0
PVS 9,4580.0,4680.0,-27.690132577874028,-51.12507422487525,29.589705247407405,10.133979797363281,1,1,0,0,1,0,0,0
PVS 9,4590.0,4690.0,-27.69014403955404,-51.12518700770262,29.71659299920661,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4600.0,4700.0,-27.690156382931914,-51.12530129682196,29.40410744359771,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4610.0,4710.0,-27.690167941636524,-51.12540660343687,28.7607314448,10.133979797363281,1,1,0,0,1,0,0,0
PVS 9,4620.0,4720.0,-27.69017887414934,-51.12550769147603,28.125123646911646,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,4630.0,4730.0,-27.69018948359903,-51.12560707250261,27.613107268202764,8.519607543945312,1,1,0,0,1,0,0,0
PVS 9,4640.0,4740.0,-27.690198807500742,-51.12570586879342,27.22682505,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4650.0,4750.0,-27.690205302627955,-51.125801084762216,26.95732490374812,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4660.0,4760.0,-27.690208844518818,-51.12589460799431,26.882570321017205,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,4670.0,4770.0,-27.690209856522824,-51.12598888823054,26.853128493203887,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4680.0,4780.0,-27.690208737953935,-51.12608391311873,26.771650464035744,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4690.0,4790.0,-27.690205461677973,-51.126182366116836,26.662682709740547,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4700.0,4800.0,-27.69020040374441,-51.126283551407894,26.898807464831716,12.98142147064209,1,1,0,0,1,0,0,0
PVS 9,4710.0,4810.0,-27.69019395773176,-51.12638412512212,27.31107657173253,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4720.0,4820.0,-27.690186163210104,-51.12648483833806,27.795193731786547,7.956695079803467,1,1,0,0,1,0,0,0
PVS 9,4730.0,4830.0,-27.690176620586804,-51.12658675537399,28.261394492380205,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4740.0,4840.0,-27.690165758333578,-51.12668890344857,28.66260001912351,9.348237991333008,1,1,0,0,1,0,0,0
PVS 9,4750.0,4850.0,-27.69015416084987,-51.12679366954056,28.802697592211537,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4760.0,4860.0,-27.690141559692197,-51.1268945618503,28.764951089472003,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4770.0,4870.0,-27.690126376048887,-51.12699096646606,28.786824783987193,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4780.0,4880.0,-27.69010715652524,-51.1270860846247,28.977449893548386,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4790.0,4890.0,-27.690080933866323,-51.127185822130386,29.292802953154034,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4800.0,4900.0,-27.690048608059673,-51.12727934742843,29.329628916802616,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4810.0,4910.0,-27.69000964369889,-51.12736723732088,29.095598181553402,7.956695079803467,1,1,0,0,1,0,0,0
PVS 9,4820.0,4920.0,-27.68996839394708,-51.12744588478014,28.758100892086333,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4830.0,4930.0,-27.68991575539554,-51.12752032463224,28.484692531188593,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4840.0,4940.0,-27.68985671905751,-51.12758779183637,28.201968335416012,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,4850.0,4950.0,-27.68978705151658,-51.12765185905439,27.82933722752322,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4860.0,4960.0,-27.68970880275746,-51.127711737658544,27.147486130505655,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4870.0,4970.0,-27.689614017766775,-51.12777170606493,25.142193744167834,9.348237991333008,1,1,0,0,1,0,0,1
PVS 9,4880.0,4980.0,-27.68951396247704,-51.12782650701459,22.388089551780826,8.10103702545166,1,1,0,0,1,0,0,1
PVS 9,4890.0,4990.0,-27.689444825097592,-51.1278620990354,21.83070058797814,7.956695079803467,1,1,0,0,1,0,0,1
PVS 9,4900.0,5000.0,-27.689380076189465,-51.12789282001099,21.701385877391303,6.580991744995117,1,1,0,0,1,0,0,1
PVS 9,4910.0,5010.0,-27.68931202227436,-51.12792272465177,21.637878511860325,8.10103702545166,1,1,0,0,1,0,0,1
PVS 9,4920.0,5020.0,-27.689238812445655,-51.127954160192786,21.509515674183127,7.956695079803467,1,1,0,0,1,0,0,1
PVS 9,4930.0,5030.0,-27.689170662706108,-51.127983390602054,21.351546973048126,8.10103702545166,1,1,0,0,1,0,0,1
PVS 9,4940.0,5040.0,-27.689103950832997,-51.1280132756863,21.293082305435167,8.10103702545166,1,1,0,0,1,0,0,1
PVS 9,4950.0,5050.0,-27.68903659669323,-51.12804493172789,21.416977816305128,9.480485916137695,1,1,0,0,1,0,0,1
PVS 9,4960.0,5060.0,-27.68896505412257,-51.1280796810759,21.806523493470877,7.956695079803467,1,1,0,0,1,0,0,1
PVS 9,4970.0,5070.0,-27.688875135892253,-51.12812337459153,23.181080997832257,8.10103702545166,1,1,0,0,1,0,0,1
PVS 9,4980.0,5080.0,-27.688754622712576,-51.1281827516409,25.82967516310345,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,4990.0,5090.0,-27.68866426247,-51.128230021349566,26.25044962483565,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,5000.0,5100.0,-27.688582696829098,-51.12827463922528,26.139339213643638,11.378344535827637,1,1,0,0,1,0,0,0
PVS 9,5010.0,5110.0,-27.688502473195857,-51.12832031861408,26.064997156925312,9.480485916137695,1,1,0,0,1,0,0,0
PVS 9,5020.0,5120.0,-27.68841967352036,-51.12836918645386,26.10420868470588,9.348237991333008,1,1,0,0,1,0,0,0
PVS 9,5030.0,5130.0,-27.68833833122981,-51.12841831359287,26.1269109758721,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5040.0,5140.0,-27.688257541192783,-51.128467320605964,26.016967051064444,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5050.0,5150.0,-27.68817837266922,-51.12851492317541,25.815016712132092,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5060.0,5160.0,-27.688098651853554,-51.12856349040686,25.339226351797045,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5070.0,5170.0,-27.688004639212387,-51.12862218452656,23.653692641605268,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5080.0,5180.0,-27.68786327095747,-51.12870514558061,18.267419101982714,7.956695079803467,1,1,0,0,1,0,0,0
PVS 9,5090.0,5190.0,-27.68779051142859,-51.12872873297039,17.08590097574893,7.956695079803467,1,1,0,0,1,0,0,0
PVS 9,5100.0,5200.0,-27.68773097916706,-51.12873648013643,16.38861454083942,5.556457042694092,1,1,0,0,1,0,0,0
PVS 9,5110.0,5210.0,-27.687675389806095,-51.12872954007865,15.608130715204172,5.36227190841309,1,1,0,0,1,0,0,0
PVS 9,5120.0,5220.0,-27.687623127236936,-51.1287088873193,14.760424962762025,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5130.0,5230.0,-27.68757765509646,-51.128680411355965,14.135547713341204,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5140.0,5240.0,-27.687540159115915,-51.12864932468992,13.821875026974595,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5150.0,5250.0,-27.687507446205593,-51.12861551724658,13.709138685773194,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5160.0,5260.0,-27.687474828937006,-51.128570831920776,13.60349915231527,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5170.0,5270.0,-27.68743484036036,-51.128506544361485,13.790536014122168,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5180.0,5280.0,-27.6873598026552,-51.128366662355134,16.218609711602713,4.519742012023926,1,1,0,0,1,0,0,0
PVS 9,5190.0,5290.0,-27.68729446710483,-51.12824194389919,15.618980663686955,4.728625297546387,1,1,0,0,1,0,0,0
PVS 9,5200.0,5300.0,-27.687239345504665,-51.1281455670982,15.132327766756529,4.340411186218262,1,1,0,0,1,0,0,0
PVS 9,5210.0,5310.0,-27.68718220755388,-51.12805404726768,14.931541789970893,4.061951637268066,1,1,0,0,1,0,0,0
PVS 9,5220.0,5320.0,-27.68711914673488,-51.1279615766177,14.846486484530796,4.519742012023926,1,1,0,0,1,0,0,0
PVS 9,5230.0,5330.0,-27.687057168786186,-51.12787987386929,14.70712523882064,4.728625297546387,1,1,0,0,1,0,0,0
PVS 9,5240.0,5340.0,-27.687004482569957,-51.12781706658446,14.56753591751825,4.728625297546387,1,1,0,0,1,0,0,0
PVS 9,5250.0,5350.0,-27.686952591860546,-51.12776162725403,14.14633598060654,4.340411186218262,1,1,0,0,1,0,0,0
PVS 9,5260.0,5360.0,-27.686900103657315,-51.12770908917695,13.855386719583334,4.340411186218262,1,1,0,0,1,0,0,0
PVS 9,5270.0,5370.0,-27.686847318271095,-51.12765695188041,13.763075236489074,4.340411186218262,1,1,0,0,1,0,0,0
PVS 9,5280.0,5380.0,-27.686800064509136,-51.12760893921218,13.86921057496136,4.519742012023926,1,1,0,0,1,0,0,0
PVS 9,5290.0,5390.0,-27.686734608016263,-51.12754183564091,15.110575364848488,4.519742012023926,1,1,0,0,1,0,0,0
PVS 9,5300.0,5400.0,-27.686674243329655,-51.127475680724075,16.23331931631103,4.728625297546387,1,1,0,0,1,0,0,0
PVS 9,5310.0,5410.0,-27.686617316811866,-51.127407640262696,17.377624730682147,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5320.0,5420.0,-27.686559309118483,-51.12733012310896,18.734468193615022,5.007259368896484,1,1,0,0,1,0,0,0
PVS 9,5330.0,5430.0,-27.686503600049296,-51.12724387108041,20.125774854857145,5.342557430267334,1,1,0,0,1,0,0,0
PVS 9,5340.0,5440.0,-27.686457440234623,-51.12715674230478,21.084131695140844,5.399829387664795,1,1,0,0,1,0,0,0
PVS 9,5350.0,5450.0,-27.686412221187418,-51.127056746862685,22.35242599795893,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5360.0,5460.0,-27.686347014380445,-51.12685358366672,18.80208321121507,8.10103702545166,1,1,0,0,1,0,0,0
PVS 9,5370.0,5470.0,-27.686308678136655,-51.1267195306373,15.585687466516271,6.958472728729248,1,1,1,1,1,0,0,0
PVS 9,5380.0,5480.0,-27.68630249755792,-51.12665890911742,15.03641520497279,8.10103702545166,1,1,1,1,1,0,0,0
PVS 9,5390.0,5490.0,-27.686304746936578,-51.1266164370674,14.893965804179105,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,5400.0,5500.0,-27.6863097795332,-51.12658273939912,14.747310057954827,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,5410.0,5510.0,-27.686316498178726,-51.1265554255664,14.581806715030451,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,5420.0,5520.0,-27.686327195399187,-51.12653329566878,14.454691036956524,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,5430.0,5530.0,-27.686355139007674,-51.12650776174167,14.567021565079106,6.580991744995117,1,1,1,1,1,0,0,0
PVS 9,5440.0,5540.0,-27.68638887938703,-51.126485680619844,14.699015502422258,6.580991744995117,1,1,1,1,1,0,0,0
PVS 9,5450.0,5550.0,-27.686429380998256,-51.12646729735309,14.800004805241036,7.956695079803467,1,1,1,1,1,0,0,0
PVS 9,5460.0,5560.0,-27.68652286541378,-51.12644386926256,17.695718452161575,8.10103702545166,1,1,1,1,1,0,0,0
PVS 9,5470.0,5570.0,-27.68668824230693,-51.126385518981024,22.794855035079266,8.10103702545166,1,0,1,1,0,0,0,0
PVS 9,5480.0,5580.0,-27.68680735649449,-51.12632379342789,24.185999045168238,9.480485916137695,1,0,1,1,0,0,0,0
PVS 9,5490.0,5590.0,-27.686900141930206,-51.12626110327782,24.25370220242915,9.480485916137695,1,0,1,1,0,0,0,0
PVS 9,5500.0,5600.0,-27.686986078970932,-51.126189689186326,24.26461448550607,9.480485916137695,1,0,1,1,0,0,0,0
